applicant_id,age,gender,married,dependents,education,self_employed,employment_status,years_employed,applicant_income,coapplicant_income,loan_amount,loan_term,credit_score,existing_loans,debt_to_income_ratio,previous_repayment_history,property_area,property_asset_value,bank_account_years,avg_bank_balance,loan_status
APP103147,43,Female,Yes,2,Not Graduate,No,Salaried,10.2,4340.0,2720.0,38.7,240,614.0,2,0.102,1,Semiurban,62800.0,4.1,4700.0,Approved
APP104685,39,Male,No,0,Graduate,Yes,Business Owner,1.4,4510.0,0.0,21.5,60,562.0,0,0.167,1,Urban,75700.0,3.7,2400.0,Approved
APP104832,41,Female,No,2,Not Graduate,No,Salaried,3.1,2570.0,0.0,10.0,60,570.0,0,0.65,1,Urban,46700.0,7.3,16520.0,Rejected
APP104069,27,Male,No,1,Graduate,No,Salaried,5.4,7360.0,2520.0,23.7,60,682.0,0,0.507,1,Urban,27600.0,5.7,1620.0,Rejected
APP101766,39,Male,Yes,0,Not Graduate,No,Salaried,5.3,3040.0,3090.0,,60,627.0,1,0.038,1,Semiurban,50600.0,31.9,9240.0,Approved
APP104518,35,Female,Yes,2,Not Graduate,No,Salaried,2.4,2460.0,4250.0,25.4,36,,1,0.079,0,Urban,32800.0,8.3,19990.0,Rejected
APP102453,25,Male,No,0,Not Graduate,No,Self-Employed,0.3,4120.0,2480.0,25.0,240,487.0,2,0.432,0,Urban,15900.0,0.1,2230.0,Rejected
APP103339,31,Male,Yes,2,Graduate,No,Salaried,3.0,3150.0,0.0,10.0,36,799.0,0,0.249,1,Semiurban,52200.0,5.2,4350.0,Approved
APP103889,37,Female,Yes,0,Graduate,Yes,Self-Employed,0.1,4100.0,1360.0,10.1,360,767.0,1,0.342,1,Semiurban,47500.0,2.3,6370.0,Approved
APP104095,32,Male,Yes,3+,Graduate,No,Salaried,2.2,11320.0,0.0,17.7,60,588.0,0,0.207,1,Urban,28900.0,7.5,3500.0,Rejected
APP104724,34,Male,Yes,0,Graduate,No,Self-Employed,11.3,4000.0,1310.0,10.0,180,666.0,1,0.239,1,Semiurban,66700.0,8.2,680.0,Approved
APP103752,38,Female,No,3+,Graduate,No,Business Owner,4.8,2500.0,1940.0,10.0,60,775.0,1,0.359,1,Urban,74600.0,12.6,690.0,Approved
APP101271,39,Female,Yes,3+,Graduate,No,Salaried,9.8,2050.0,0.0,10.0,84,560.0,0,0.372,1,Semiurban,194800.0,0.2,12770.0,Approved
APP104569,61,Female,No,2,Graduate,,Self-Employed,15.2,4320.0,1860.0,34.7,36,590.0,0,0.323,1,Semiurban,12700.0,6.3,4560.0,Approved
APP104546,37,Male,Yes,0,Not Graduate,No,Salaried,5.8,10540.0,3620.0,48.4,240,618.0,0,0.194,1,Semiurban,25700.0,0.2,1870.0,Approved
APP103790,30,Male,Yes,2,Graduate,No,Unemployed,0.0,5300.0,590.0,32.6,60,795.0,0,0.17,1,Rural,4000.0,3.1,13700.0,Approved
APP104184,30,Female,No,0,Not Graduate,No,Salaried,0.8,3390.0,5140.0,34.1,120,582.0,1,0.142,1,Semiurban,85500.0,0.0,6400.0,Approved
APP100347,33,Male,Yes,3+,Graduate,No,Self-Employed,7.0,3390.0,2560.0,34.2,180,599.0,0,0.222,1,Rural,124400.0,0.8,9000.0,Approved
APP103957,56,Male,Yes,1,Not Graduate,No,Business Owner,1.4,2990.0,2300.0,19.9,36,570.0,1,0.393,1,Semiurban,48900.0,2.6,75960.0,Rejected
APP104670,49,Male,Yes,1,Graduate,,Salaried,3.1,3680.0,0.0,10.0,12,584.0,0,0.135,1,Semiurban,38500.0,10.7,6610.0,Rejected
APP102562,45,Female,No,0,Not Graduate,Yes,Self-Employed,6.8,2930.0,4140.0,37.9,240,651.0,0,0.033,1,Semiurban,38800.0,3.7,7920.0,Approved
APP104635,22,Female,Yes,0,Graduate,Yes,Business Owner,3.1,4660.0,3380.0,39.7,120,,1,0.557,1,Semiurban,69100.0,5.3,4350.0,Approved
APP101423,36,Male,Yes,2,Graduate,No,Unemployed,0.0,13520.0,0.0,52.6,240,597.0,0,0.111,1,Urban,90800.0,5.2,5660.0,Rejected
APP100656,30,Male,No,2,Not Graduate,No,Salaried,0.3,2410.0,0.0,10.0,180,723.0,0,0.087,1,Urban,44300.0,0.2,5790.0,Approved
APP102102,38,Female,Yes,3+,Not Graduate,No,Self-Employed,12.1,3450.0,0.0,10.0,360,773.0,0,0.106,1,Rural,24700.0,5.2,6810.0,Approved
APP100632,52,Male,No,0,Graduate,No,Salaried,1.3,6270.0,0.0,32.6,60,568.0,0,0.172,1,Semiurban,46400.0,5.0,16740.0,Rejected
APP102951,29,Female,Yes,2,Not Graduate,No,Salaried,0.1,2700.0,1790.0,21.1,240,525.0,2,0.414,1,Urban,9400.0,0.8,6520.0,Rejected
APP102493,42,Male,No,1,Not Graduate,Yes,Business Owner,2.1,6410.0,0.0,18.0,180,638.0,1,0.101,1,Semiurban,26600.0,1.7,3070.0,Approved
APP102665,64,Male,Yes,2,Not Graduate,No,Salaried,0.5,6300.0,0.0,31.1,180,499.0,2,0.58,0,Rural,16800.0,0.3,4000.0,Rejected
APP104127,32,Male,Yes,0,Graduate,No,Salaried,9.7,10350.0,0.0,38.2,180,713.0,0,0.064,0,Rural,69800.0,8.4,4920.0,Approved
APP104304,48,Female,No,0,Graduate,Yes,Salaried,0.0,2130.0,720.0,16.8,240,755.0,0,0.226,1,Urban,74500.0,6.2,2780.0,Approved
APP104623,48,Male,No,1,Not Graduate,No,Salaried,0.8,6530.0,0.0,14.6,84,808.0,0,0.177,1,Semiurban,113800.0,8.7,2320.0,Approved
APP103159,42,Male,Yes,0,Graduate,No,Business Owner,6.1,3300.0,4120.0,32.8,12,601.0,0,0.39,1,Urban,51900.0,5.4,8260.0,Rejected
APP103667,29,Female,No,1,Graduate,No,Business Owner,3.3,4050.0,0.0,20.1,240,720.0,2,0.318,1,Semiurban,61400.0,2.8,14090.0,Rejected
APP102500,21,Male,No,0,Graduate,No,Unemployed,0.0,10040.0,4860.0,47.3,36,656.0,0,0.36,1,Semiurban,64400.0,5.9,1300.0,Rejected
APP101465,43,Female,No,0,Not Graduate,No,Self-Employed,0.8,1200.0,1610.0,,240,855.0,3,0.482,0,Rural,29300.0,5.6,1440.0,Rejected
APP103151,21,Male,No,3+,Graduate,No,Self-Employed,0.3,2400.0,2180.0,10.0,360,777.0,1,0.3,1,Semiurban,39000.0,5.4,5780.0,Approved
APP100115,44,Male,Yes,0,Not Graduate,No,Business Owner,0.9,3580.0,0.0,10.0,360,700.0,1,0.546,1,Urban,9300.0,0.5,2650.0,Rejected
APP101821,49,Female,Yes,1,Graduate,No,Salaried,10.1,3030.0,4380.0,37.0,60,653.0,1,0.358,1,Semiurban,24700.0,6.2,4370.0,Approved
APP101494,26,Male,No,0,Graduate,No,Salaried,11.5,7260.0,0.0,24.8,240,770.0,1,0.427,1,Rural,55100.0,10.2,4090.0,Approved
APP102401,53,Female,No,0,Not Graduate,No,Self-Employed,10.3,4310.0,0.0,10.4,180,734.0,0,0.436,1,Urban,30100.0,3.5,530.0,Approved
APP101232,26,Male,Yes,,Graduate,No,Salaried,1.3,2360.0,0.0,12.4,84,724.0,0,0.248,1,Semiurban,19000.0,3.2,1480.0,Rejected
APP102661,46,Male,Yes,0,Graduate,,Unemployed,0.0,5120.0,0.0,19.2,240,783.0,2,0.176,1,Urban,88400.0,0.0,5430.0,Approved
APP102817,39,Male,No,,Graduate,No,Salaried,3.2,10720.0,0.0,17.0,120,753.0,0,0.286,1,Urban,79500.0,2.6,24050.0,Approved
APP103438,32,Male,Yes,0,Graduate,No,Salaried,1.0,5540.0,1940.0,13.5,36,644.0,1,0.284,1,Rural,62500.0,8.2,4940.0,Approved
APP104618,29,Male,Yes,0,Graduate,No,Unemployed,0.0,13860.0,3110.0,99.5,36,663.0,0,0.18,1,Rural,22800.0,5.9,3910.0,Rejected
APP101153,62,Male,No,,Graduate,No,Self-Employed,4.5,5780.0,7470.0,47.1,180,,1,0.127,1,Rural,56600.0,0.5,8120.0,Approved
APP104816,22,Male,No,0,Graduate,Yes,Unemployed,0.0,5730.0,0.0,22.4,240,466.0,1,0.411,1,Semiurban,63200.0,4.7,7350.0,Rejected
APP100057,34,Female,Yes,3+,Graduate,No,Self-Employed,2.8,2570.0,3520.0,31.6,84,611.0,1,0.127,1,Rural,33300.0,11.6,9000.0,Rejected
APP103463,46,Male,Yes,1,Graduate,No,Self-Employed,2.1,2960.0,0.0,11.6,120,573.0,0,0.365,1,Semiurban,186400.0,1.5,3680.0,Approved
APP104332,28,Female,Yes,3+,Graduate,No,Salaried,11.4,4670.0,930.0,21.3,36,675.0,0,0.169,1,Semiurban,19400.0,10.8,3330.0,Approved
APP104995,50,Female,No,0,Graduate,No,Salaried,3.6,2590.0,0.0,10.0,240,642.0,2,0.095,1,Semiurban,81400.0,2.2,3760.0,Rejected
APP101735,30,Female,No,1,Not Graduate,No,Salaried,1.5,4260.0,1470.0,20.1,120,539.0,0,0.356,1,Semiurban,38800.0,3.0,10300.0,Rejected
APP102823,42,Female,Yes,3+,Not Graduate,No,Business Owner,7.5,2080.0,3190.0,19.6,36,721.0,3,0.285,1,Rural,14700.0,3.7,9550.0,Approved
APP102196,38,Male,Yes,1,Graduate,Yes,Self-Employed,4.9,15280.0,0.0,72.5,60,713.0,0,0.143,1,Semiurban,36500.0,12.4,2970.0,Approved
APP103623,44,Male,No,0,Not Graduate,No,Business Owner,0.1,2180.0,1230.0,10.0,60,547.0,0,0.284,1,Urban,10400.0,1.9,7460.0,Rejected
APP102475,46,Female,No,0,Graduate,No,Salaried,4.9,2730.0,2040.0,14.5,360,789.0,0,0.418,1,Semiurban,35000.0,0.2,11600.0,Approved
APP102564,29,Female,Yes,1,Graduate,No,Self-Employed,0.6,3980.0,3050.0,41.9,240,599.0,1,0.176,1,Semiurban,14100.0,8.2,5830.0,Approved
APP103764,60,Male,No,0,Graduate,No,Salaried,0.6,6190.0,930.0,11.1,120,679.0,2,0.22,1,Urban,57500.0,7.1,8030.0,Approved
APP102608,49,Female,Yes,0,Not Graduate,No,Self-Employed,9.1,4660.0,0.0,26.8,84,769.0,0,0.023,1,Urban,52100.0,8.8,2940.0,Approved
APP103728,47,Male,Yes,0,Not Graduate,Yes,Salaried,6.2,2450.0,1970.0,24.3,60,566.0,0,0.318,1,Rural,18400.0,4.0,21030.0,Rejected
APP100707,21,Female,Yes,0,Not Graduate,No,Business Owner,1.3,1840.0,0.0,10.0,120,685.0,0,0.175,1,Urban,46100.0,9.0,1320.0,Approved
APP104324,40,Female,Yes,0,Graduate,No,Self-Employed,2.3,7020.0,0.0,28.7,120,618.0,0,0.154,1,Rural,35600.0,1.8,15270.0,Rejected
APP101093,35,Male,Yes,1,Graduate,No,Salaried,3.3,3850.0,3600.0,29.6,36,709.0,1,0.317,1,Urban,60000.0,1.7,1850.0,Approved
APP103632,26,Female,No,3+,Graduate,Yes,Salaried,5.6,4470.0,1530.0,12.4,84,509.0,1,0.047,1,Urban,15800.0,21.6,2970.0,Approved
APP101376,47,Male,No,3+,Not Graduate,No,Salaried,2.0,5660.0,1510.0,26.8,60,538.0,0,0.083,1,Semiurban,51200.0,16.3,2380.0,Rejected
APP104963,47,Female,No,0,Graduate,No,Salaried,4.3,3890.0,0.0,14.4,180,410.0,0,0.273,1,Urban,222100.0,20.0,1560.0,Rejected
APP100072,40,Male,Yes,0,Not Graduate,No,Salaried,5.2,4800.0,0.0,14.3,360,581.0,1,0.076,0,Urban,68900.0,3.2,11800.0,Approved
APP101922,32,Female,No,2,Graduate,No,Salaried,1.1,7980.0,1310.0,43.3,120,603.0,1,0.301,1,Urban,46700.0,3.0,440.0,Rejected
APP103238,25,Male,Yes,2,Graduate,No,Salaried,6.3,8540.0,2540.0,38.7,120,633.0,1,0.274,1,Rural,39600.0,2.6,21940.0,Approved
APP101764,44,Female,No,2,Graduate,No,Salaried,1.3,5590.0,3750.0,23.8,60,638.0,0,0.058,1,Urban,52200.0,7.3,6320.0,Rejected
APP100743,40,Female,No,0,Graduate,No,Salaried,7.5,3650.0,2780.0,22.7,36,684.0,1,0.457,1,Semiurban,,4.5,72710.0,Rejected
APP102937,60,Female,Yes,0,Graduate,,Salaried,16.7,10750.0,1150.0,19.1,120,596.0,1,0.172,1,Semiurban,30000.0,2.4,510.0,Approved
APP101005,70,Female,Yes,0,Graduate,No,Self-Employed,2.8,2510.0,9650.0,57.8,360,649.0,0,0.442,1,Urban,21100.0,1.2,720.0,Rejected
APP102668,32,Male,Yes,0,Graduate,No,Salaried,1.2,5450.0,4670.0,23.0,180,693.0,1,0.228,0,Semiurban,57100.0,2.7,38320.0,Approved
APP101190,38,Male,Yes,,Graduate,No,Self-Employed,27.7,4850.0,970.0,28.3,120,735.0,0,0.308,1,Semiurban,19300.0,10.0,1970.0,Approved
APP104874,25,Male,Yes,3+,Graduate,No,Salaried,0.2,5590.0,1440.0,26.4,180,691.0,0,0.077,1,Rural,32600.0,16.4,650.0,Approved
APP102601,42,Male,No,1,Not Graduate,No,Salaried,6.0,5590.0,800.0,,180,523.0,2,0.262,1,Semiurban,43400.0,3.6,12330.0,Rejected
APP101125,45,Female,Yes,2,Graduate,No,Business Owner,7.5,6400.0,1990.0,21.2,120,595.0,0,0.136,1,Urban,14900.0,10.3,6200.0,Rejected
APP101241,36,Female,Yes,,Graduate,Yes,Business Owner,3.1,3540.0,5200.0,22.3,84,607.0,0,0.391,0,Rural,35300.0,5.0,1820.0,Rejected
APP102908,60,Female,Yes,0,Not Graduate,No,Salaried,0.8,3010.0,0.0,13.0,12,695.0,0,0.219,1,Semiurban,29600.0,4.7,1800.0,Rejected
APP104172,32,Male,Yes,1,Not Graduate,Yes,Self-Employed,0.4,3940.0,3160.0,27.6,84,682.0,0,0.295,0,Semiurban,23600.0,0.1,860.0,Rejected
APP104876,27,Female,No,0,Graduate,No,Salaried,3.8,4500.0,1680.0,22.3,36,691.0,1,0.548,1,Semiurban,86500.0,21.0,4060.0,Approved
APP100998,50,Female,Yes,2,Not Graduate,No,Salaried,0.8,6710.0,3550.0,50.1,360,617.0,1,0.176,1,Semiurban,46500.0,0.4,3620.0,Rejected
APP103454,48,Female,Yes,0,Not Graduate,No,Self-Employed,3.1,2970.0,1660.0,19.2,240,624.0,0,0.236,1,Urban,89400.0,18.2,1600.0,Approved
APP102684,28,Female,Yes,0,Graduate,Yes,Unemployed,0.0,4280.0,1380.0,23.6,36,587.0,0,0.252,1,Urban,36300.0,25.0,5520.0,Rejected
APP101577,43,Male,Yes,1,Not Graduate,No,Unemployed,0.0,2970.0,2710.0,29.4,360,594.0,0,0.221,1,Semiurban,30000.0,25.6,11610.0,Rejected
APP104839,40,Male,Yes,0,Graduate,No,Business Owner,5.6,3500.0,3270.0,13.3,360,690.0,1,0.321,0,Urban,23700.0,2.0,5310.0,Rejected
APP101826,38,Female,Yes,0,Graduate,Yes,Salaried,6.3,12160.0,0.0,,12,570.0,1,0.38,1,Rural,24400.0,14.8,2640.0,Rejected
APP103920,45,Female,No,0,Graduate,No,Salaried,10.7,4320.0,0.0,18.3,180,792.0,1,0.222,1,Urban,133400.0,4.5,9400.0,Approved
APP104226,53,Male,Yes,0,Graduate,,Business Owner,5.1,7790.0,5720.0,67.7,240,681.0,1,0.141,1,Urban,56100.0,1.9,6850.0,Approved
APP103606,21,Female,Yes,0,Graduate,No,Self-Employed,5.5,7070.0,0.0,38.8,60,737.0,0,0.379,1,Semiurban,36900.0,6.1,3900.0,Rejected
APP100440,21,Male,Yes,2,Not Graduate,Yes,Salaried,8.9,3200.0,3500.0,35.5,180,559.0,1,0.173,1,Urban,18400.0,6.8,1600.0,Rejected
APP100474,32,Male,Yes,2,Graduate,No,Salaried,5.3,2860.0,0.0,11.4,120,693.0,2,0.145,1,Rural,49800.0,0.1,24160.0,Approved
APP101100,53,Female,No,0,Graduate,No,Salaried,2.3,3480.0,0.0,10.0,120,832.0,1,0.217,1,Urban,6300.0,7.0,11220.0,Approved
APP104089,27,Male,Yes,0,Graduate,No,Self-Employed,6.3,4900.0,0.0,19.0,36,687.0,0,0.038,1,Rural,30800.0,1.3,4940.0,Approved
APP103121,28,Male,Yes,0,Graduate,No,Business Owner,3.8,3660.0,0.0,10.0,120,722.0,1,0.127,1,Semiurban,9800.0,10.2,4840.0,Rejected
APP100649,42,Male,Yes,0,Graduate,No,Salaried,8.5,2370.0,1320.0,10.3,180,683.0,0,0.364,1,Semiurban,15300.0,3.1,21770.0,Approved
APP101546,55,Male,Yes,3+,Graduate,Yes,Unemployed,0.0,4500.0,3830.0,13.7,360,578.0,0,0.271,1,Urban,76500.0,7.6,1950.0,Rejected
APP103806,39,Female,Yes,2,Not Graduate,Yes,Self-Employed,3.6,1870.0,0.0,10.0,360,534.0,0,0.118,1,Urban,5400.0,7.0,4660.0,Rejected
APP103630,21,Male,Yes,0,Graduate,No,Business Owner,1.3,5270.0,2460.0,16.2,36,652.0,0,0.107,1,Urban,114700.0,3.4,1370.0,Approved
APP104189,44,Male,No,0,Graduate,No,Salaried,3.0,1730.0,1270.0,11.5,36,575.0,4,0.466,0,Semiurban,41400.0,15.1,3650.0,Rejected
APP104651,32,Male,Yes,2,Not Graduate,No,Salaried,3.7,5070.0,0.0,28.9,60,614.0,2,0.366,1,Rural,30600.0,6.9,2640.0,Rejected
APP103814,40,Male,Yes,0,Graduate,No,Salaried,0.3,2880.0,3260.0,33.9,12,532.0,0,0.1,1,Semiurban,11000.0,11.9,3000.0,Rejected
APP100630,38,Female,Yes,0,Not Graduate,No,Self-Employed,4.7,12170.0,0.0,48.7,12,521.0,0,0.219,1,Urban,34700.0,2.3,38490.0,Approved
APP100672,38,Female,Yes,3+,Not Graduate,No,Salaried,9.2,4320.0,0.0,25.8,84,627.0,0,0.22,1,Urban,,18.0,1780.0,Rejected
APP101249,39,Female,Yes,2,Not Graduate,No,Self-Employed,25.1,3430.0,1400.0,10.0,84,641.0,0,0.086,1,Urban,76200.0,3.8,5250.0,Approved
APP100482,23,Male,No,0,Graduate,No,Salaried,2.7,3000.0,2290.0,21.3,36,592.0,0,0.079,1,Urban,15300.0,5.1,6930.0,Approved
APP101584,46,Female,No,0,Graduate,No,Salaried,10.0,7000.0,0.0,27.2,180,554.0,0,0.265,1,Urban,17300.0,2.8,4720.0,Rejected
APP103137,35,Female,Yes,0,Graduate,Yes,Salaried,3.2,2930.0,1640.0,25.4,240,758.0,2,0.551,1,Urban,50700.0,4.6,400.0,Rejected
APP104674,55,Female,No,0,Not Graduate,No,Unemployed,0.0,1200.0,0.0,10.0,240,734.0,0,0.128,1,Rural,13500.0,3.4,7380.0,Rejected
APP103100,36,Male,Yes,0,Not Graduate,,Salaried,2.6,2090.0,0.0,10.0,84,817.0,0,0.107,1,Semiurban,10000.0,2.3,13260.0,Approved
APP101462,46,Male,No,0,Graduate,No,Salaried,0.5,4360.0,2200.0,30.5,36,670.0,0,0.172,1,Urban,45100.0,1.4,9860.0,Rejected
APP104006,33,Female,No,0,Graduate,Yes,Unemployed,0.0,3870.0,2290.0,31.8,84,554.0,0,0.28,1,Rural,20300.0,7.8,19940.0,Rejected
APP103694,55,Male,Yes,1,Not Graduate,No,Salaried,5.7,2230.0,0.0,10.0,84,715.0,2,0.296,1,Rural,37000.0,3.7,3490.0,Rejected
APP101472,35,Male,Yes,3+,Graduate,No,Unemployed,0.0,5460.0,0.0,11.3,84,659.0,2,0.518,1,Urban,49600.0,10.9,11810.0,Rejected
APP102578,42,Female,Yes,0,Graduate,Yes,Salaried,6.7,3090.0,1270.0,17.9,120,800.0,0,0.341,1,Semiurban,40100.0,21.7,1590.0,Approved
APP104034,40,Female,Yes,0,Graduate,No,Salaried,8.7,4320.0,10020.0,63.7,60,636.0,0,0.186,1,Semiurban,82900.0,1.9,11740.0,Approved
APP100049,39,Female,No,1,Graduate,No,Self-Employed,5.1,5160.0,780.0,18.3,12,805.0,3,0.278,0,Semiurban,8700.0,7.3,1510.0,Rejected
APP104333,27,Male,Yes,0,Graduate,No,Salaried,5.9,2720.0,1850.0,10.0,240,,1,0.359,1,Semiurban,51100.0,12.8,10850.0,Rejected
APP103119,35,Female,Yes,0,Graduate,No,Business Owner,0.5,4380.0,0.0,22.3,240,741.0,0,0.21,1,Semiurban,14500.0,9.8,1090.0,Rejected
APP100858,21,Female,No,0,Graduate,No,Salaried,0.3,3020.0,0.0,12.2,60,618.0,0,0.279,1,Urban,38300.0,3.5,1760.0,Rejected
APP101072,33,Male,No,2,Graduate,Yes,Self-Employed,8.6,11450.0,0.0,,180,696.0,0,0.257,1,Urban,17600.0,2.8,1530.0,Approved
APP100719,21,Female,Yes,0,Not Graduate,Yes,Salaried,1.2,3240.0,0.0,10.0,360,821.0,1,0.324,1,Semiurban,12900.0,1.5,9790.0,Approved
APP104790,51,Male,No,2,Graduate,No,Business Owner,4.1,1570.0,0.0,10.0,12,509.0,1,0.362,1,Semiurban,25700.0,3.2,1070.0,Rejected
APP102631,35,Female,No,2,Graduate,No,Self-Employed,1.4,3220.0,2750.0,10.0,60,633.0,1,0.16,1,Urban,28500.0,5.4,9620.0,Rejected
APP104923,21,Male,Yes,0,Not Graduate,Yes,Salaried,0.2,5690.0,0.0,20.7,360,,0,0.243,1,Rural,85200.0,1.6,2560.0,Approved
APP101660,34,Male,No,0,Graduate,No,Salaried,7.2,3350.0,0.0,10.4,60,845.0,1,0.075,1,Semiurban,137200.0,3.0,2840.0,Approved
APP101656,48,Male,Yes,0,Graduate,No,Self-Employed,2.4,7790.0,0.0,25.4,180,561.0,1,0.25,1,Rural,30000.0,8.6,3490.0,Approved
APP102425,50,Female,Yes,2,Not Graduate,No,Salaried,5.3,3230.0,0.0,14.4,360,585.0,0,0.465,1,Semiurban,24900.0,20.1,2850.0,Rejected
APP103996,43,Male,Yes,0,Graduate,No,Salaried,0.2,3400.0,0.0,20.2,60,,0,0.275,1,Urban,214800.0,4.6,550.0,Approved
APP104272,39,Female,No,0,Not Graduate,No,Unemployed,0.0,3100.0,0.0,13.0,180,679.0,0,0.437,1,Urban,17200.0,11.3,1410.0,Rejected
APP100477,48,Female,Yes,1,Graduate,No,Business Owner,1.0,3560.0,0.0,10.0,60,720.0,0,0.189,1,Urban,54800.0,7.5,2050.0,Approved
APP103375,44,Male,No,0,Graduate,No,Self-Employed,0.1,2120.0,0.0,10.0,84,700.0,2,0.261,1,Urban,109800.0,1.7,147420.0,Approved
APP104521,32,Female,Yes,0,Graduate,No,Business Owner,4.0,4290.0,3340.0,41.4,360,803.0,2,0.49,1,Rural,16100.0,0.4,7880.0,Rejected
APP103371,29,Male,Yes,0,Graduate,No,Salaried,6.0,3160.0,850.0,,84,678.0,1,0.279,1,Semiurban,53000.0,8.9,3680.0,Approved
APP104800,36,Male,Yes,0,Graduate,Yes,Salaried,6.3,2830.0,0.0,10.0,180,681.0,1,0.198,1,Semiurban,17600.0,0.1,26880.0,Rejected
APP104168,55,Female,Yes,0,Graduate,Yes,Self-Employed,1.0,3090.0,2520.0,22.6,84,444.0,0,0.288,1,Semiurban,7400.0,10.4,8260.0,Rejected
APP102606,51,Female,Yes,0,Graduate,No,Salaried,15.8,3930.0,1930.0,14.7,36,641.0,0,0.06,1,Urban,226400.0,1.8,6470.0,Approved
APP101385,32,Male,Yes,0,Graduate,No,Salaried,18.2,4270.0,370.0,10.0,240,754.0,0,0.209,0,Rural,37600.0,3.3,5750.0,Approved
APP103909,46,Male,Yes,2,Not Graduate,,Self-Employed,0.3,3170.0,4770.0,45.9,84,665.0,0,0.584,1,Urban,20000.0,5.5,11250.0,Rejected
APP101399,47,Male,No,0,Graduate,No,Self-Employed,0.3,457034.7842814893,1870.0,35.8,84,669.0,1,0.628,1,Semiurban,25400.0,5.7,15930.0,Rejected
APP101195,55,Male,Yes,0,Graduate,No,Salaried,0.6,2960.0,770.0,10.4,84,647.0,0,0.387,1,Urban,59800.0,4.1,3640.0,Approved
APP101408,44,Female,Yes,0,Not Graduate,No,Salaried,4.9,2450.0,1550.0,21.4,60,755.0,2,0.37,1,Semiurban,60100.0,1.1,2180.0,Approved
APP103898,50,Female,Yes,0,Graduate,No,Salaried,29.0,4180.0,1970.0,26.0,360,765.0,0,0.292,1,Urban,14100.0,4.7,12150.0,Approved
APP101798,21,Male,Yes,0,Graduate,No,Self-Employed,0.4,3910.0,2530.0,24.1,180,529.0,0,0.203,0,Urban,31100.0,5.5,1910.0,Rejected
APP101475,31,Female,Yes,0,Graduate,,Self-Employed,7.9,1910.0,0.0,10.0,84,775.0,1,0.045,1,Semiurban,19200.0,20.8,980.0,Approved
APP103282,32,Female,No,1,Graduate,No,Salaried,2.2,3660.0,1180.0,15.3,360,803.0,1,0.608,1,Urban,20300.0,7.8,12760.0,Rejected
APP100035,21,Male,No,0,Graduate,No,Salaried,2.2,5320.0,0.0,10.1,240,810.0,0,0.266,1,Semiurban,79100.0,10.8,3120.0,Approved
APP103611,35,Female,Yes,0,Graduate,No,Salaried,6.1,3450.0,2330.0,22.0,36,660.0,0,0.027,1,Semiurban,55800.0,0.6,1350.0,Approved
APP102345,21,Male,Yes,2,Graduate,No,Salaried,13.2,3590.0,0.0,,60,643.0,1,0.457,1,Rural,14200.0,1.8,1330.0,Rejected
APP104930,55,Female,Yes,3+,Not Graduate,Yes,Salaried,1.4,7000.0,4250.0,65.1,60,767.0,1,0.404,1,Semiurban,9500.0,7.7,16920.0,Rejected
APP102359,53,Female,No,1,Graduate,No,Self-Employed,1.9,4010.0,1460.0,30.0,60,554.0,1,0.575,1,Urban,23300.0,0.4,38750.0,Rejected
APP102206,39,Female,Yes,0,Not Graduate,No,Salaried,2.0,1270.0,4020.0,31.2,360,641.0,1,0.127,1,Urban,7200.0,0.2,3290.0,Approved
APP104944,50,Male,No,0,Graduate,No,Business Owner,1.5,2260.0,1920.0,10.0,240,634.0,0,0.279,1,Semiurban,43500.0,3.0,33640.0,Approved
APP101286,48,Male,No,1,Graduate,No,Salaried,8.0,9800.0,2280.0,69.9,360,604.0,1,0.114,1,Semiurban,38600.0,0.1,2780.0,Rejected
APP100349,60,Male,No,0,Graduate,No,Salaried,13.3,7980.0,0.0,19.1,120,666.0,0,0.394,1,Rural,58400.0,8.9,17430.0,Approved
APP102137,43,Male,No,,Not Graduate,No,Salaried,1.8,2640.0,2070.0,14.0,120,686.0,0,0.09,1,Urban,46000.0,20.5,24900.0,Approved
APP102691,32,Male,Yes,1,Graduate,No,Business Owner,3.8,5570.0,990.0,37.5,360,703.0,0,0.129,1,Rural,22400.0,2.2,2130.0,Approved
APP103040,43,Male,No,0,Graduate,Yes,Salaried,2.3,7220.0,0.0,43.0,84,601.0,1,0.231,1,Urban,18200.0,7.1,12760.0,Rejected
APP103189,43,Female,No,3+,Graduate,No,Business Owner,7.0,2300.0,840.0,16.7,180,759.0,2,0.519,1,Rural,59900.0,1.0,4350.0,Approved
APP101681,55,Female,Yes,2,Not Graduate,No,Salaried,3.0,2800.0,0.0,16.8,360,843.0,0,0.116,1,Urban,79900.0,0.2,9590.0,Approved
APP104099,33,Male,Yes,3+,Not Graduate,No,Salaried,18.3,3490.0,0.0,18.5,240,625.0,0,0.223,1,Urban,19800.0,3.0,22060.0,Approved
APP101443,42,Female,Yes,2,Graduate,No,Self-Employed,7.9,4590.0,1700.0,26.0,360,621.0,2,0.261,1,Urban,31700.0,0.6,920.0,Rejected
APP103309,41,Male,Yes,0,Graduate,No,Business Owner,3.1,9470.0,0.0,36.9,120,588.0,1,0.087,1,Rural,55000.0,6.7,18940.0,Rejected
APP101671,46,Female,Yes,0,Graduate,,Salaried,0.1,1680.0,1900.0,10.0,12,773.0,0,0.333,1,Semiurban,8000.0,15.6,300.0,Approved
